"","algorithm","file_id","effect_size","p_value","mean","median"
"126","FFT","lucene-3.0.0",-0.419354838709677,0.0471990793303389,0.171837709,0.171837709
"127","nsga3","wicket-1.3.0-beta2",5.47347225787037e-18,1,0.213755284085135,0.209039548022599
"128","DFDP","wicket-1.3.0-beta2",0.866805411030177,4.52854292601926e-09,0.175804497725345,0.178343949044586
"129","RF","wicket-1.3.0-beta2",0.367741935483871,0.0850079133083723,0.190195903727537,0.192335589941973
"130","LR","wicket-1.3.0-beta2",1,2.09266582539189e-06,0.0571428571428571,0.0571428571428571
"131","DT","wicket-1.3.0-beta2",1,2.45999639792537e-06,0.141878680463206,0.140350996855625
"132","NB","wicket-1.3.0-beta2",-1,2.09266582539189e-06,0.261398176291793,0.261398176291793
"133","FFT","wicket-1.3.0-beta2",1,2.09266582539189e-06,0.19047619,0.19047619
"134","nsga3","wicket-1.3.0-incubating-beta-1",-1.82915398777393e-18,1,0.341938842698262,0.338747099767981
"135","DFDP","wicket-1.3.0-incubating-beta-1",-1,9.92316723503555e-12,0.404158204770638,0.403292181069959
"136","RF","wicket-1.3.0-incubating-beta-1",-1,1.48552600204723e-06,0.402903066312785,0.404302945093977
"137","LR","wicket-1.3.0-incubating-beta-1",1,1.23733544474191e-06,0.319634703196347,0.319634703196347
"138","DT","wicket-1.3.0-incubating-beta-1",0.741935483870968,0.000325623612719542,0.335329341317365,0.335329341317365
"139","NB","wicket-1.3.0-incubating-beta-1",-0.612903225806452,0.00301467312110995,0.34983498349835,0.34983498349835
"140","FFT","wicket-1.3.0-incubating-beta-1",-1,1.23733544474191e-06,0.363636364,0.363636364
"141","nsga3","all",9.39954513204994e-19,1,0.363407385162049,0.393458021295023
"142","DFDP","all",-0.0748995423596383,0.0249141712367637,0.372951143681803,0.408248299319728
"143","RF","all",-0.125198961937716,0.0082535213241526,0.385287556872127,0.412693236222648
"144","LR","all",0.371626297577855,4.4588684046174e-15,0.279653243469354,0.293058294804229
"145","DT","all",0.230743944636678,1.12412684501428e-06,0.328928555566697,0.359464627151051
"146","NB","all",0.661072664359862,3.20130056961956e-44,0.190651065602203,0.179792234466959
"147","FFT","all",0.219948849104859,1.04159600528465e-06,0.313005436086957,0.363171355
